Date,Open,High,Low,Close,Adj Close,Volume,Log Returns,Cumulative Log Returns,Cumulative Returns,Cumulative Percentage Return
2012-06-25,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,31.99425506591797,24352900,-0.030412261681252502,-0.17601143601855146,-0.16139160705890299,-16.139160705890298
2012-06-26,32.689998626708984,33.439998626708984,32.5,33.099998474121094,33.0321159362793,24858700,0.03192394090238646,-0.144087495116165,-0.13418800957563737,-13.418800957563736
2012-06-27,32.459999084472656,32.900001525878906,31.899999618530277,32.22999954223633,32.16390609741211,28568000,-0.02663540320658207,-0.17072289832274706,-0.15694484689558674,-15.694484689558674
2012-06-28,31.959999084472656,32.189998626708984,30.899999618530277,31.36000061035156,31.295690536499023,17713300,-0.027364489661144117,-0.1980873879838912,-0.17970183419732833,-17.970183419732834
2012-06-29,31.920000076293945,31.989999771118164,30.76000022888184,31.100000381469727,31.036222457885746,19526900,-0.00832541678400759,-0.20641280476789878,-0.18650280855904067,-18.650280855904068
2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.706899642944336,14122000,-0.01066761533118724,-0.217080420099086,-0.1951347606400582,-19.51347606400582
2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.13601875305176,8763600,0.01387793488640674,-0.20320248521267928,-0.18388702611502938,-18.38870261150294
2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.46999931335449,31.40546417236328,10032100,0.00861658770468115,-0.19458589750799812,-0.17682453350163263,-17.682453350163264
2012-07-06,31.440000534057617,31.899999618530277,31.26000022888184,31.729999542236328,31.66493034362793,10945600,0.008227874172365972,-0.18635802333563214,-0.17002360913385095,-17.002360913385097
2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.104026794433594,17785200,0.013771697402534934,-0.17258632593309722,-0.15851435635713806,-15.851435635713806
2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.46999931335449,31.40546417236328,14269500,-0.02199957157490093,-0.19458589750799815,-0.17682453350163263,-17.682453350163264
2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.96999931335449,30.9064884185791,13030300,-0.016015752958395794,-0.21060165046639395,-0.18990329573989695,-18.990329573989694
2012-07-12,30.700000762939453,31.399999618530277,30.600000381469727,30.809999465942383,30.74681663513184,11300700,-0.0051796782117381505,-0.2157813286781321,-0.19408848765759812,-19.408848765759814
2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.71999931335449,30.657001495361328,8108300,-0.0029253947574499344,-0.21870672343558203,-0.19644265186206378,-19.64426518620638
2012-07-16,30.5,30.5,28.209999084472656,28.25,28.192066192626957,24672100,-0.08382047240197338,-0.3025271958375554,-0.26105160833474794,-26.105160833474795
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530277,28.09000015258789,28.032394409179688,30438600,-0.005679813056190043,-0.3082070088937454,-0.2652368002524491,-26.52368002524491
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530277,29.11000061035156,29.0503044128418,16841800,0.03566817755327031,-0.27253883134047513,-0.23855613928469055,-23.855613928469054
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,28.940528869628903,13685100,-0.003785966440621682,-0.2763247977810968,-0.24143348997431702,-24.1433489974317
2012-07-20,29.0,29.46999931335449,28.71999931335449,28.76000022888184,28.701021194458008,11869100,-0.008310291908829042,-0.28463508968992585,-0.24771127785086877,-24.771127785086875
2012-07-23,28.1200008392334,29.0,28.01000022888184,28.75,28.691041946411133,12390700,-0.0003477570800321099,-0.28498284676995794,-0.24797284609648362,-24.79728460964836
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.39165687561035,11539800,-0.010489616718795659,-0.2954724634887536,-0.25582009344065615,-25.582009344065614
2012-07-25,28.38999938964844,29.489999771118164,28.07999992370605,29.34000015258789,29.279830932617188,17230200,0.030803584895024536,-0.26466887859372906,-0.23253996964768453,-23.253996964768454
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.79493904113769,64597400,-0.08868588698182196,-0.353354765575551,-0.2976720126176682,-29.767201261766818
2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.661376953125,123102300,-0.12436897356691512,-0.47772373914246613,-0.3798064914919328,-37.98064914919328
2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530277,23.10252571105957,29285900,-0.023902104676578342,-0.5016258438190445,-0.394454663203887,-39.445466320388704
2012-07-31,23.3700008392334,23.3700008392334,21.61000061035156,21.709999084472656,21.665477752685547,56179400,-0.0642218429228988,-0.5658476867419433,-0.4321214404571284,-43.21214404571284
2012-08-01,21.5,21.57999992370605,20.84000015258789,20.8799991607666,20.837181091308597,44604400,-0.03898116336545664,-0.6048288501074,-0.45383210478247915,-45.38321047824792
2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,19.99890518188477,56374500,-0.04106141225362904,-0.645890262361029,-0.4758043373534451,-47.580433735344506
2012-08-03,20.36000061035156,22.15999984741211,19.899999618530277,21.09000015258789,21.046751022338867,80647000,0.051068671333850374,-0.5948215910271786,-0.4483390216427725,-44.83390216427725
2012-08-06,21.38999938964844,22.149999618530277,21.299999237060547,21.920000076293945,21.87504768371582,27778900,0.038600409584569464,-0.5562211814426091,-0.42662835731742155,-42.662835731742156
2012-08-07,22.200000762939453,22.450000762939453,20.5,20.71999931335449,20.677509307861328,36782900,-0.056300009340064044,-0.6125211907826732,-0.45801729670018054,-45.801729670018055
2012-08-08,20.709999084472656,21.149999618530277,20.21999931335449,20.71999931335449,20.677509307861328,29537400,0.0,-0.6125211907826732,-0.45801729670018054,-45.801729670018055
2012-08-09,20.75,21.170000076293945,20.61000061035156,21.01000022888184,20.966915130615234,15610700,0.013899122666621987,-0.5986220681160512,-0.4504316176016231,-45.043161760162306
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.76527214050293,25794700,0.03736995311509257,-0.5612521150009586,-0.4295057080070478,-42.95057080070478
2012-08-13,22.149999618530277,22.450000762939453,21.399999618530277,21.600000381469727,21.55570411682129,24973100,-0.009675204789120297,-0.5709273197900789,-0.4349987411528239,-43.49987411528239
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.33820533752441,39308800,-0.05813932015326019,-0.6290666399433391,-0.4669108670207436,-46.69108670207436
2012-08-15,20.63999938964844,21.40999984741211,20.399999618530277,21.200000762939453,21.156524658203125,47861100,0.039447198827757685,-0.5896194411155814,-0.4454617209470768,-44.54617209470768
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.829252243041992,157565300,-0.06479011894364989,-0.6544095600592312,-0.480251147510692,-48.0251147510692
2012-08-17,20.01000022888184,20.07999992370605,19.0,19.049999237060547,19.01093292236328,129293400,-0.042144002807622365,-0.6965535628668535,-0.5017002935843586,-50.17002935843586
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.01000022888184,19.968965530395508,101186600,0.04916511425993203,-0.6473884486069215,-0.47658909208422073,-47.658909208422074
2012-08-21,19.57999992370605,19.979999542236328,19.09000015258789,19.15999984741211,19.12070846557617,70640600,-0.04340738432829159,-0.6907958329352131,-0.4988229428947325,-49.88229428947325
2012-08-22,19.36000061035156,19.530000686645508,18.959999084472656,19.440000534057617,19.400135040283203,49892200,0.014508066308689137,-0.6762877666265239,-0.4914988320417899,-49.14988320417899
2012-08-23,19.5,19.729999542236328,19.36000061035156,19.440000534057617,19.400135040283203,32813700,0.0,-0.6762877666265239,-0.4914988320417899,-49.14988320417899
2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.370195388793945,29622200,-0.0015444623303089487,-0.6778322289568328,-0.49228358677256556,-49.22835867725656
2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530277,19.110727310180664,20704000,-0.013485747885337641,-0.6913179768421704,-0.4990845611342781,-49.90845611342781
2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.30034065246582,25417000,0.009872929473153961,-0.6814450473690165,-0.4941145644918705,-49.41145644918705
2012-08-29,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,19.06083106994629,16124700,-0.012487246036082988,-0.6939322934050994,-0.5003924023623529,-50.039240236235294
2012-08-30,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,19.05085182189941,30647500,-0.000523684472462791,-0.6944559778775622,-0.500653970607968,-50.0653970607968
2012-08-31,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,18.02296257019043,58764200,-0.055465172405047745,-0.74992115028261,-0.5275961998213414,-52.75961998213414
2012-09-04,18.07999992370605,18.270000457763672,17.549999237060547,17.729999542236328,17.693639755249023,46622400,-0.01844140408676478,-0.7683625543693747,-0.5362281519023588,-53.62281519023588
2012-09-05,18.270000457763672,18.75,18.18000030517578,18.57999992370605,18.541898727416992,60781800,0.0468277282344019,-0.7215348261349728,-0.5139942510979165,-51.39942510979165
2012-09-06,18.739999771118164,19.26000022888184,18.71999931335449,18.959999084472656,18.921117782592773,46066500,0.020245673920887525,-0.7012891522140853,-0.5040544577888242,-50.40544577888242
2012-09-07,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.94107818603516,36371700,0.0010543712418628383,-0.7002347809722225,-0.5035312713036635,-50.353127130366346
2012-09-10,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,18.771425247192383,24797800,-0.008997232633724444,-0.7092320136059469,-0.5079780814609105,-50.79780814609105
2012-09-11,18.920000076293945,19.57999992370605,18.850000381469727,19.43000030517578,19.390155792236328,50508200,0.032429723986537186,-0.6768022896194097,-0.491760400287405,-49.176040028740495
2012-09-12,20.76000022888184,21.15999984741211,20.280000686645508,20.93000030517578,20.8870792388916,121584000,0.07436524566871396,-0.6024370439506957,-0.45252421356047356,-45.25242135604736
2012-09-13,20.959999084472656,21.479999542236328,20.61000061035156,20.709999084472656,20.66752815246582,65041600,-0.010566969255296363,-0.6130040132059921,-0.45827891493972606,-45.82789149397261
2012-09-14,21.1299991607666,22.07999992370605,20.899999618530277,22.0,21.954883575439453,72819800,0.060425820822428825,-0.5525781923835632,-0.42453576135857085,-42.453576135857084
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.475868225097656,50667600,-0.022059704500477024,-0.5746378968840402,-0.43709133711167436,-43.70913371116744
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.825151443481445,36760500,0.016133144065842875,-0.5585047528181973,-0.42793619854549625,-42.793619854549625
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.24223899841309,78782800,0.06290822909497776,-0.4955965237232196,-0.3907926077774154,-39.079260777741545
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.543672561645508,57248900,-0.03051683914931603,-0.5261133628725356,-0.40910288490977165,-40.910288490977166
2012-09-21,22.96999931335449,23.239999771118164,22.600000381469727,22.86000061035156,22.813121795654297,51218100,0.011881457128670954,-0.5142319057438647,-0.40204029230851346,-40.20402923085135
2012-09-24,21.780000686645508,21.979999542236328,20.36000061035156,20.790000915527344,20.74736785888672,79106500,-0.09491649931064591,-0.6091484050545106,-0.45618621899301404,-45.6186218993014
2012-09-25,21.200000762939453,21.209999084472656,20.21999931335449,20.280000686645508,20.238412857055664,46291700,-0.024836963265228235,-0.6339853683197388,-0.4695265494768932,-46.95265494768932
2012-09-26,20.149999618530277,20.780000686645508,19.799999237060547,20.6200008392334,20.577714920043945,38271900,0.016626265038520008,-0.6173591032812188,-0.46063302915026083,-46.063302915026085
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.278329849243164,30215900,-0.01465586947185145,-0.6320149727530703,-0.46848027649443336,-46.84802764944334
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.61558151245117,65486000,0.06386160018982932,-0.5681533725632409,-0.43342928168520334,-43.34292816852033
2012-10-01,22.07999992370605,22.59000015258789,21.729999542236328,21.989999771118164,21.94490623474121,51262700,0.015120629444324522,-0.5530327431189164,-0.42479727961025504,-42.4797279610255
2012-10-02,22.07999992370605,22.489999771118164,21.81999969482422,22.270000457763672,22.22433090209961,29341400,0.012652624912468229,-0.5403801182064482,-0.41747321875124344,-41.74732187512434
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.82999992370605,21.785232543945312,32000100,-0.01995534129374573,-0.5603354595001939,-0.4289825215218871,-42.89825215218871
2012-10-04,22.31999969482422,22.399999618530277,21.40999984741211,21.950000762939453,21.90498733520508,46892100,0.005482009085832636,-0.5548534504143613,-0.42584360258664566,-42.58436025866457
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.86711883544922,40529300,-0.04853968446292076,-0.6033931348772821,-0.45304740004563426,-45.30474000456343
2012-10-08,20.399999618530277,20.75,20.15999984741211,20.399999618530277,20.358163833618164,32236700,-0.02469265600751148,-0.6280857908847935,-0.46638773052951354,-46.63877305295136
2012-10-09,20.38999938964844,20.549999237060547,19.96999931335449,20.229999542236328,20.188514709472656,27161800,-0.008368138660132729,-0.6364539295449263,-0.470834440698899,-47.0834440698899
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.63999938964844,19.59972381591797,39321800,-0.02959838885339522,-0.6660523183983216,-0.4862673671416289,-48.62673671416289
2012-10-11,19.8799991607666,19.959999084472656,19.61000061035156,19.75,19.709497451782227,21817300,0.005585148607857221,-0.6604671697904644,-0.4833900664459333,-48.33900664459333
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.47997093200684,18809400,-0.011713817703954396,-0.6721809874944188,-0.4894062360829393,-48.94062360829393
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.47997093200684,20189700,0.0,-0.6721809874944188,-0.4894062360829393,-48.94062360829393
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.440052032470703,21834700,-0.00205133042036753,-0.6742323179147863,-0.49045255905933005,-49.045255905933004
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.839231491088867,44074500,0.02032589018217836,-0.653906427732608,-0.4799895792650771,-47.998957926507714
2012-10-18,19.700000762939453,19.790000915527344,18.88999938964844,18.979999542236328,18.94107818603516,52157400,-0.04632835323961476,-0.7002347809722227,-0.5035312713036635,-50.353127130366346
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.961034774780277,34835000,0.0010530595278400224,-0.6991817214443826,-0.5030081848063643,-50.30081848063644
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.28038024902344,32447300,0.016701939381098572,-0.6824797820632841,-0.49463775097703133,-49.463775097703135
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.460010528564453,78381200,0.009273606346276242,-0.6732061757170078,-0.48992942256810024,-48.992942256810025
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.182361602783203,228949900,0.17503009598007807,-0.49817607973692973,-0.3923620672450364,-39.23620672450364
2012-10-25,23.290000915527344,23.309999465942383,22.46999931335449,22.559999465942383,22.513734817504883,76142000,-0.029266154470536498,-0.5274422342074663,-0.40988758964661687,-40.988758964661685
2012-10-26,22.399999618530277,22.8799991607666,21.8799991607666,21.940000534057617,21.895008087158203,73175800,-0.02786688968920152,-0.5553091238966678,-0.42610517083226096,-42.6105170832261
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.11000061035156,21.066709518432617,99378200,-0.038564623028805346,-0.5938737469254731,-0.4478158851515426,-44.781588515154255
2012-11-01,21.07999992370605,21.440000534057617,21.01000022888184,21.209999084472656,21.16650390625,37713900,0.004725881147020855,-0.5891478657784522,-0.44520015270146196,-44.520015270146196
2012-11-02,21.26000022888184,21.690000534057617,21.06999969482422,21.18000030517578,21.13656616210937,38344400,-0.0014153936860944072,-0.5905632594645467,-0.44598485743830707,-44.59848574383071
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.2064208984375,31806700,0.0032994743427622957,-0.5872637851217843,-0.4441538797190021,-44.41538797190021
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.1265869140625,29062700,-0.0037717177749712737,-0.5910355028967557,-0.4462464256839219,-44.62464256839219
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.46999931335449,20.42802047729492,33396800,-0.03362477941616433,-0.62466028231292,-0.46455670281627814,-46.45567028162782
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.94900703430176,34254600,-0.023728141817534465,-0.6483884241304545,-0.47711222857545077,-47.711222857545074
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.170604705810547,42295500,-0.039801268438029606,-0.6881896925684841,-0.4975151016666576,-49.75151016666576
2012-11-12,19.149999618530277,20.170000076293945,18.8700008392334,20.06999969482422,20.02884101867676,67349200,0.04379518478845184,-0.6443945077800323,-0.47501968261053096,-47.501968261053094
2012-11-13,19.61000061035156,20.11000061035156,19.559999465942383,19.86000061035156,19.81927299499512,71775100,-0.01051843787539407,-0.6549129456554263,-0.48051271575630705,-48.05127157563071
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.36000061035156,22.31414604187012,229751000,0.11856598114798517,-0.5363469645074412,-0.4151190545467779,-41.51190545467779
2012-11-15,22.34000015258789,22.5,21.649999618530277,22.170000076293945,22.124536514282227,78857700,-0.008533586835927197,-0.5448805513433684,-0.42008895120132417,-42.008895120132415
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.51168441772461,107182200,0.06081026467986923,-0.4840702866634992,-0.3837301151640191,-38.37301151640191
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.872997283935547,85021300,-0.027540449947646012,-0.5116107366111452,-0.4004708828348239,-40.04708828348239
2012-11-20,22.729999542236328,23.899999618530277,22.700000762939453,23.100000381469727,23.05262756347656,46655300,0.007822700123125149,-0.5037880364880201,-0.3957625544258928,-39.57625544258928
2012-11-21,23.21999931335449,24.530000686645508,23.049999237060547,24.31999969482422,24.27012634277344,89862400,0.05146646841996002,-0.45232156806806006,-0.3638504285579731,-36.38504285579731
2012-11-23,24.57999992370605,24.68000030517578,23.8799991607666,24.0,23.950782775878903,29520900,-0.013245218367266035,-0.4655667864353261,-0.3722208123933757,-37.22208123933757
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.88680458068848,123865000,0.07773235615398802,-0.3878344302813381,-0.3214753228958004,-32.14753228958004
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530277,26.09637260437012,85760600,0.008062960764881808,-0.3797714695164563,-0.3159822897500244,-31.598228975002442
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.36000061035156,26.305944442749023,49205600,0.007998614088705516,-0.3717728554277508,-0.310489156616387,-31.0489156616387
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.263975143432617,88759700,0.03577130086410513,-0.33600155456364567,-0.28537800511017986,-28.537800511017984
2012-11-30,27.26000022888184,28.0,26.76000022888184,28.0,27.94257926940918,127049600,0.024585425202385918,-0.31141612936125973,-0.2675909644569151,-26.75909644569151
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,26.984548568725582,123526100,-0.034887237189688634,-0.34630336655094834,-0.29270211596312234,-29.270211596312233
2012-12-04,27.059999465942383,27.76000022888184,26.68000030517578,27.459999084472656,27.4036865234375,72869200,0.015413122034736026,-0.3308902445162123,-0.2817159996776393,-28.171599967763928
2012-12-05,27.75,27.899999618530277,27.26000022888184,27.709999084472656,27.653173446655277,58976300,0.00906294441876213,-0.32182730009745014,-0.27517664355547233,-27.517664355547232
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.96999931335449,26.914691925048828,46001500,-0.02706818768382422,-0.3488954877812744,-0.29453314367635763,-29.453314367635762
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.433624267578125,51751900,0.01909711836553934,-0.32979836941573504,-0.28093129494079416,-28.093129494079417
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.782907485961918,50608500,0.012651568876158478,-0.31714680053957656,-0.27177615637461594,-27.177615637461592
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.92262077331543,77099100,0.005016147756665577,-0.31213065278291097,-0.2681141009481448,-26.81141009481448
2012-12-12,28.0,28.13999938964844,27.3700008392334,27.57999992370605,27.523441314697266,46704200,-0.014399087708257778,-0.32652974049116873,-0.27857708074239773,-27.857708074239774
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.18208694458008,81051600,0.02364850835875957,-0.30288123213240914,-0.2613131765803628,-26.13131765803628
2012-12-14,28.18000030517578,28.32999992370605,26.76000022888184,26.809999465942383,26.75502014160156,91631600,-0.051964436799172314,-0.3548456689315814,-0.2987183355940588,-29.87183355940588
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.69514274597168,57742500,-0.0022404953490462623,-0.35708616428062767,-0.30028779506167935,-30.028779506167936
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530277,27.709999084472656,27.653173446655277,60512900,0.03525886418317784,-0.3218273000974498,-0.275176643555472,-27.5176643555472
2012-12-19,27.82999992370605,28.21999931335449,26.950000762939453,27.40999984741211,27.353790283203125,61390300,-0.010885389752414902,-0.3327126898498647,-0.28302384090571375,-28.302384090571376
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.36000061035156,27.30389213562012,35574800,-0.0018258425618113952,-0.3345385324116761,-0.28433173212771934,-28.433173212771933
2012-12-21,26.65999984741211,27.01000022888184,26.1200008392334,26.26000022888184,26.206148147583008,54555200,-0.041035215739553106,-0.3755737481512292,-0.3131049390603978,-31.31049390603978
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,26.874774932861328,28230100,0.02519406646186253,-0.3503796816893667,-0.29557941665881726,-29.557941665881728
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.51000022888184,26.45563507080078,33175400,-0.015718930053315282,-0.36609861174268193,-0.3065655829382309,-30.65655829382309
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,25.99657821655273,43481700,-0.01750425946338867,-0.3836028712060706,-0.3185980222001046,-31.859802220010458
2012-12-28,25.479999542236328,26.11000061035156,25.149999618530277,25.90999984741211,25.85686492919922,56574800,-0.005388788746608839,-0.3889916599526795,-0.3222600776265757,-32.226007762657574
2012-12-31,26.200000762939453,26.989999771118164,26.11000061035156,26.6200008392334,26.565410614013672,60374500,0.02703388318036284,-0.36195777677231666,-0.30368823224860464,-30.368823224860463
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.94257926940918,69846400,0.05054164741105774,-0.31141612936125895,-0.26759096445691455,-26.759096445691455
2013-01-03,27.8799991607666,28.46999931335449,27.59000015258789,27.770000457763672,27.71305274963379,63140600,-0.008248143546560815,-0.3196642729078198,-0.2736071340939207,-27.36071340939207
2013-01-04,28.01000022888184,28.93000030517578,27.82999992370605,28.76000022888184,28.701021194458008,72715400,0.03502918321789428,-0.2846350896899255,-0.24771127785086844,-24.771127785086843
