,Date,Open,High,Low,Close,Adj Close,Volume,MA_30,MA_100,Daily Returns,Log Returns,Cumulative Log Returns,Cumulative Returns,Cumulative Percentage Return,Rolling Mean,Rolling Std,Volatility 30,Volatility 100
10,2000-01-18,0.9017860293388368,0.9464290142059326,0.896763026714325,0.928013026714325,0.7845913171768188,459177600,,,0.03484755623177027,0.034254127204335516,-0.07415133445202532,-0.07146883554687455,-7.146883554687456,,,,
11,2000-01-19,0.9430800080299376,0.970982015132904,0.9229909777641296,0.9514510035514832,0.804407000541687,597643200,,,0.025256086027306557,0.024942421412189955,-0.049208913039835364,-0.04801777257841122,-4.801777257841122,,,,
12,2000-01-20,1.03125,1.0848209857940674,1.0133930444717407,1.0133930444717407,0.8567757606506348,1831132800,,,0.06510271226689168,0.06307123795410935,0.013862324914273985,0.013958852456610993,1.3958852456610993,,,,
13,2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8402632474899292,495924800,,,-0.01927294773988386,-0.019461092320571388,-0.005598767406297403,-0.005583123517177824,-0.5583123517177824,,,,
14,2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388368,0.8020482063293457,440876800,,,-0.045480102028056746,-0.04654678954651313,-0.052145556952810534,-0.05080930451803811,-5.080930451803811,,,,
15,2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8473395705223083,497145600,,,0.05647003991168309,0.05493319980314891,0.002787642850338376,0.002791531939626557,0.2791531939626557,,,,
16,2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388368,0.9838169813156128,0.8317707180976868,367158400,,,-0.01837396434135874,-0.01854486224256003,-0.015757219392221654,-0.01563372391004869,-1.5633723910048691,,,,
17,2000-01-27,0.9715399742126464,1.0089290142059326,0.955357015132904,0.982142984867096,0.8303554058074951,340144000,,,-0.001701532378795001,-0.0017029816292106997,-0.017460201021432354,-0.017308655001409545,-1.7308655001409545,,,,
18,2000-01-28,0.9659600257873536,0.9899550080299376,0.8984379768371582,0.9073659777641296,0.7671351432800293,423348800,,,-0.07613657914899752,-0.07919103119767643,-0.09665123221910878,-0.09212741236892952,-9.212741236892953,,,,
19,2000-01-31,0.9017860293388368,0.9274550080299376,0.84375,0.9263389706611632,0.7831758260726929,701680000,,,0.020909967270081653,0.020694354363981326,-0.07595687785512745,-0.07314382627615956,-7.314382627615956,,,,
20,2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.7567554116249084,318035200,,,-0.033734951232479826,-0.03431710479814197,-0.11027398265326942,-0.10441127409625617,-10.441127409625617,,,,
21,2000-02-02,0.8995540142059326,0.9118300080299376,0.8660709857940674,0.8822540044784546,0.745904266834259,464195200,,,-0.014339318887180652,-0.014443120410574375,-0.12471710306384379,-0.1172534064287537,-11.72534064287537,,,,
22,2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.7798735499382019,475193600,,,0.045541322569212284,0.044534763322813954,-0.08018233974102984,-0.07705195906405227,-7.705195906405226,,,,
23,2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970336,0.9642860293388368,0.815258264541626,425320000,,,0.04537241166208705,0.044373196726615036,-0.035809143014414804,-0.035175580607989754,-3.5175580607989754,,,,
24,2000-02-07,0.9642860293388368,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8610216379165649,441067200,,,0.05613370226977499,0.054614789267340196,0.01880564625292539,0.018983586092769844,1.8983586092769844,,,,
25,2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.8671556711196899,408643200,,,0.007123891091320278,0.0070986360510152365,0.025904282303940627,0.026242714183937865,2.6242714183937865,,,,
26,2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.8501703143119812,299364800,,,-0.01958729624460598,-0.019781669685290073,0.006122612618650554,0.006141394122348487,0.6141394122348487,,,,
27,2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.8567757606506348,302982400,,,0.007769741290767351,0.007739712295623494,0.013862324914274048,0.013958852456611215,1.3958852456611215,,,,
28,2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8209194540977478,212251200,,,-0.04185052341753992,-0.04275148334711193,-0.02888915843283788,-0.028475856242546227,-2.8475856242546227,,,,
29,2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8742319345474243,367539200,0.9396390974521637,,0.06494245835347567,0.06292076798668449,0.034031609553846605,0.034617310002818424,3.4617310002818424,,,,
30,2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.8982934355735779,485744000,0.9417410314083099,,0.027523138850627182,0.02715118669734527,0.06118279625119187,0.06309322588328836,6.309322588328836,0.0020394265417063968,0.04949203008126877,0.04949203008126877,
31,2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8614933490753174,378246400,0.9452008306980133,,-0.04096659492043886,-0.04182937146285834,0.01935342478833353,0.019541916335864995,1.9541916335864995,0.0035810279751687405,0.04725809566151249,0.04725809566151249,
32,2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8671556711196899,289497600,0.9484374662240346,,0.006572361313162078,0.006550857515607326,0.02590428230394086,0.026242714183938087,2.6242714183938087,0.003315151895339249,0.047216808221200494,0.047216808221200494,
33,2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299376,0.9933040142059326,0.839791476726532,233441600,0.9532738010088603,,-0.03155599339093795,-0.03206461235565094,-0.006160330051710079,-0.006141394122348598,-0.6141394122348598,0.005263461554640168,0.044329231191075597,0.044329231191075597,
34,2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,0.8591345548629761,422296000,0.95753346880277,,0.02303323469073515,0.022771973920507206,0.016611643868797127,0.016750384396238216,1.6750384396238216,0.004479818426486679,0.04378356095383207,0.04378356095383207,
35,2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,0.8775342106819153,473099200,0.9630394021670023,,0.02141638534548229,0.021190277148438467,0.03780192101723559,0.03852550242863528,3.8525502428635283,0.005777642422274127,0.04367900044540421,0.04367900044540421,
36,2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189695,0.8696317076683044,376432000,0.9697218696276347,,-0.00900524892723309,-0.009046041262778592,0.028755879754457,0.029173321761985616,2.9173321761985616,0.007226295837575001,0.04238072088127964,0.04238072088127964,
37,2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,0.8331858515739441,249144000,0.9766229013601939,,-0.04190947595379668,-0.04281301273409479,-0.014057132979637791,-0.013958792818687393,-1.3958792818687393,0.007860744311608278,0.041443126657202754,0.041443126657202754,
38,2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,0.8548887372016907,328328000,0.9815336346626282,,0.026047921847343503,0.025714453111369818,0.011657320131732027,0.011725531484231722,1.1725531484231722,0.005248934993163445,0.037447241565048264,0.037447241565048264,
39,2000-02-29,1.0139509439468384,1.046875,1.005022048950195,1.0234379768371582,0.8652684688568115,368961600,0.9857561330000559,,0.012141496231004245,0.012068379501674165,0.02372569963340619,0.024009393211558372,2.400939321155837,0.004404372042992234,0.036979797652099876,0.036979797652099876,
40,2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9836876392364502,1077003200,0.9936058322588602,,0.13685834492301896,0.12826862030763975,0.15199431994104595,0.16415362395211708,16.41536239521171,0.007538188479769042,0.04307746732722221,0.04307746732722221,
41,2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,0.920940101146698,311259200,0.9982003311316172,,-0.06378837929099457,-0.06591373755807647,0.08608058238296948,0.08989415103447351,8.989415103447351,0.004509649847426828,0.0449641597795647,0.0449641597795647,
42,2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,0.9662318229675292,323366400,1.0025157948335013,,0.04917990985153309,0.04800882076352371,0.1340894031464932,0.14349504713006223,14.349504713006223,0.004007569274407307,0.04436783939216576,0.04436783939216576,
43,2000-03-06,1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,0.9487757086753844,210560000,1.0067940632502237,,-0.018066066484551557,-0.018231250370079014,0.11585815277641419,0.12283658958385502,12.283658958385502,0.004048564006090386,0.044345970000246863,0.044345970000246863,
44,2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,0.927544355392456,273011200,1.011741962035497,,-0.022377302210164207,-0.02263147296421012,0.09322667981220406,0.09771053588610701,9.771053588610702,0.004845741225500485,0.04361400298254042,0.04361400298254042,
45,2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,0.920940101146698,271230400,1.014643762509028,,-0.007120624787775864,-0.007146097429234487,0.08608058238296958,0.08989415103447373,8.989415103447374,0.0027764313177543725,0.0426169165907539,0.0426169165907539,
46,2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,0.9228268265724182,276718400,1.0182337979475657,,0.002049117311309523,0.002047020734031761,0.08812760311700134,0.09212747200685345,9.212747200685346,0.0034628274169740984,0.04242707581492596,0.04242707581492596,
47,2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,0.9492472410202026,248606400,1.0229212999343873,,0.028629851937192585,0.028227675848102107,0.11635527896510345,0.12339491982695017,12.339491982695016,0.004460515999551192,0.042652726299830676,0.042652726299830676,
48,2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,1.083147048950195,0.915749490261078,303956800,1.0287806689739227,,-0.0352886740200975,-0.035926366457938515,0.08042891250716494,0.08375180270534321,8.375180270534322,0.005902671490875789,0.040398669027132524,0.040398669027132524,
49,2000-03-14,1.0823099613189695,1.109375,1.0178569555282593,1.020089030265808,0.8624372482299805,428579200,1.0319056709607441,,-0.05821741262694102,-0.05998083001098306,0.02044808249618188,0.020658576822055075,2.0658576822055075,0.0032134986783769765,0.0420321772025509,0.0420321772025509,
50,2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,0.8775342106819153,443609600,1.0366675714651743,,0.017505291203461226,0.0173538385210539,0.037801921017235784,0.038525502428635505,3.8525502428635505,0.004935863455683505,0.041496497771616764,0.041496497771616764,
51,2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,0.9176366925239564,378100800,1.0434384047985077,,0.045698927818579316,0.04468549229777147,0.08248741331500725,0.08598500440187551,8.59850044018755,0.006906817212628367,0.041946093775644074,0.041946093775644074,
52,2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,0.9435852766036988,305043200,1.0498930037021637,,0.028277662631184697,0.02788523039836245,0.1103726437133697,0.11669412197887752,11.669412197887752,0.0063518327818133154,0.04153924607412128,0.04153924607412128,
53,2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,0.928488314151764,204489600,1.0543572703997295,,-0.015999838500912467,-0.01612921780480814,0.09424342590856156,0.09882719637229709,9.882719637229709,0.004335085630765877,0.04109598328174188,0.04109598328174188,
54,2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.0186002254486084,524328000,1.0605700731277465,,0.09705305418612808,0.09262754310096945,0.186870969009531,0.20547173180300882,20.54717318030088,0.005602177425220186,0.04323028121933537,0.04323028121933537,
55,2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.0884257555007937,567996800,1.069294003645579,,0.06854994668328684,0.06630253935774147,0.2531735083672725,0.28810675474631453,28.810675474631452,0.007575640868777727,0.044629631808772136,0.044629631808772136,
56,2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.0667240619659424,562564800,1.0778319716453553,,-0.01993880581991969,-0.0201402662261067,0.23303324214116578,0.2624234442881008,26.242344428810082,0.007563687650750506,0.04463725898656179,0.04463725898656179,
57,2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.046908259391785,446913600,1.0853282372156778,,-0.018576225809627367,-0.01875093084863368,0.21428231129253208,0.2389723813196376,23.89723813196376,0.006680666212608601,0.0448949341130563,0.0448949341130563,
58,2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.246093988418579,1.0535134077072144,279182400,1.0944986363252005,,0.006309534559671759,0.006289712780267543,0.22057202407279963,0.2467897203780527,24.67897203780527,0.008315372750187917,0.04391510054954621,0.04391510054954621,
59,2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.2421879768371582,1.0502111911773682,202966400,1.1014369030793507,,-0.003134604305713773,-0.0031395274685941128,0.21743249660420552,0.24288152795223605,24.288152795223606,0.006113362901678629,0.042722660449625624,0.042722660449625624,
60,2000-03-29,1.244420051574707,1.244977951049805,1.1948939561843872,1.213727951049805,1.0261496305465698,239836800,1.106477834781011,,-0.022911206933283856,-0.02317774768443785,0.19425474891976768,0.21440561207176634,21.440561207176636,0.004435731755619192,0.042856010523761486,0.042856010523761486,
61,2000-03-30,1.192522048950195,1.229352951049805,1.119977951049805,1.1227680444717407,0.9492472410202026,414400000,1.1099376698335013,,-0.07494258206658999,-0.07789946995466387,0.11635527896510381,0.12339491982695039,12.339491982695039,0.0032333951392256744,0.04466648391211009,0.04466648391211009,
62,2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.2126120328903198,1.0252060890197754,404633600,1.1161690692106883,,0.08002007971366032,0.07697963329075641,0.19333491225586022,0.21328907086142412,21.32890708614241,0.005581020998397311,0.046653495429047655,0.046653495429047655,
63,2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.1902899742126465,1.006333827972412,328563200,1.1227352678775788,,-0.018408244411419528,-0.01857978457284565,0.17475512768301457,0.1909545491033029,19.09545491033029,0.006030515257824153,0.04634220534810171,0.04634220534810171,
64,2000-04-04,1.1841520071029663,1.1875,1.042410969734192,1.136718988418579,0.9610424637794496,660329600,1.126753133535385,,-0.04500666808481146,-0.04605092081354378,0.1287042068694708,0.13735365300771418,13.735365300771418,0.0037364187666891206,0.04718076503268945,0.04718076503268945,
65,2000-04-05,1.1291849613189695,1.1863839626312256,1.1071430444717407,1.1640629768371582,0.9841604232788086,457665600,1.1309570332368215,,0.024055187515271914,0.023770419222966212,0.152474626092437,0.16471290840199426,16.471290840199426,0.003822423502506712,0.04721601685447507,0.04721601685447507,
66,2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,1.1177459955215454,0.945001184940338,259627200,1.1339285989602408,,-0.039789068321251286,-0.040602298156572084,0.11187232793586492,0.11837006691494412,11.837006691494413,0.002770548272713595,0.047859701731335594,0.047859701731335594,
67,2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.176339030265808,0.9945390820503236,242435200,1.1402902007102966,,0.05242070647448216,0.05109294546980442,0.16296527340566935,0.17699581592253932,17.69958159225393,0.0059007468795102365,0.047846460317256076,0.047846460317256076,
68,2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,1.1160709857940674,0.9435852766036988,212262400,1.1437872012456258,,-0.051233566957412324,-0.052592629692299296,0.11037264371337005,0.11669412197887774,11.669412197887773,0.0032905107860545985,0.048853659502236635,0.048853659502236635,
69,2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,1.066406011581421,0.9015957713127136,541822400,1.1452194690704345,,-0.04449983454888451,-0.04552034214524086,0.06485230156812918,0.06700141830910589,6.700141830910589,0.0013708867311574312,0.04962223536827205,0.04962223536827205,
70,2000-04-12,1.0625,1.0625,0.9363840222358704,0.9754459857940674,0.824693500995636,941136000,1.1389508684476217,,-0.08529586742713957,-0.08915461837565616,-0.02430231680752698,-0.024009393211557484,-2.4009393211557484,-0.0058765545582857666,0.04620967624302093,0.04620967624302093,
71,2000-04-13,0.9955360293388368,1.0714290142059326,0.96875,1.0161830186843872,0.8591345548629761,529827200,1.1365141034126283,,0.041762469151131576,0.04091396067632487,0.01661164386879789,0.016750384396239104,1.6750384396239104,-0.002315631283805721,0.04553481991362727,0.04553481991362727,
72,2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611632,0.9988840222358704,0.8445091247558594,667620800,1.1317150056362153,,-0.017023504753024943,-0.01717007036502479,-0.0005584264962269006,-0.0005582706051703301,-0.05582706051703301,-0.004488260988090671,0.04459614534294492,0.04459614534294492,
73,2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455504,1.1060270071029663,0.9350935816764832,409561600,1.1311755716800689,,0.10726268764142466,0.10189092245177184,0.10133249595554494,0.10664453543071262,10.66445354307126,-0.00048418856069564246,0.04853805909340333,0.04853805909340333,
74,2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,1.1328129768371582,0.9577400088310242,390924800,1.1323660711447399,,0.024218187767722554,0.023929577912193627,0.12526207386773858,0.13344546058189777,13.344546058189778,0.0010678464685178158,0.04854987398011704,0.04854987398011704,
75,2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,1.0814729928970337,0.91433447599411,520150400,1.132105638583501,,-0.04532079433223568,-0.046379905227442286,0.07888216864029629,0.08207681197605932,8.207681197605933,-0.00023994712475577755,0.04930137026326816,0.04930137026326816,
76,2000-04-20,1.104352951049805,1.113839030265808,1.0452009439468384,1.0613839626312256,0.8973501324653625,722120000,1.1311011691888173,,-0.01857561899164395,-0.018750312545091647,0.06013185609520465,0.06197656539709939,6.197656539709939,-0.0009331915673932244,0.04941419381301978,0.04941419381301978,
77,2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,1.0758930444717407,0.9096168875694276,443620800,1.1295386691888174,,0.013669965207073975,0.013577374089966126,0.07370923018517077,0.07649374809680554,7.649374809680554,-0.0014215349593310904,0.04918794354126753,0.04918794354126753,
78,2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,1.145647048950195,0.9685904383659364,391641600,1.1316220025221506,,0.06483358623505486,0.06281852989569621,0.13652776008086698,0.1462866983455373,14.628669834553731,0.0018699615857900671,0.05009485621449718,0.05009485621449718,
79,2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,1.083147048950195,0.915749490261078,366912000,1.133723936478297,,-0.054554323739821386,-0.05609884757370152,0.08042891250716547,0.08375180270534388,8.375180270534388,0.0019993610003661184,0.049934337589081564,0.049934337589081564,
80,2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,1.1316959857940674,0.9567959308624268,326603200,1.136848936478297,,0.044822110618246036,0.04384664185271233,0.1242755543598778,0.13232784588892632,13.232784588892631,0.002882454444754733,0.05044688000236135,0.05044688000236135,
81,2000-04-28,1.135045051574707,1.1383930444717407,1.083147048950195,1.1077009439468384,0.9365087747573853,249580800,1.137593001127243,,-0.021202727718780956,-0.021430734216421603,0.1028448201434562,0.10831940688414976,10.831940688414976,0.0006785802276149638,0.04999988575138351,0.04999988575138351,
82,2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,1.1099330186843872,0.9383957982063292,226195200,1.137388402223587,,0.002015051760807962,0.002013024267221405,0.1048578444106776,0.11055272785652925,11.055272785652924,-0.00018382664342307103,0.04973687150929647,0.04973687150929647,
83,2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,1.052454948425293,0.8898010849952698,236432000,1.1358630994955699,,-0.05178517017830808,-0.053174188664167475,0.05168365574651012,0.05304256585249467,5.304256585249467,-0.0014186590054017156,0.05059879849921817,0.05059879849921817,
84,2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029664,1.027343988418579,0.8685706257820129,489798400,1.1299479305744171,,-0.023859415592359046,-0.024148661540739656,0.027534994205770463,0.027917585637375897,2.7917585637375897,-0.005311199160125352,0.04751200309189029,0.04751200309189029,
85,2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126464,0.9882810115814208,0.8355447053909302,399515200,1.119977698723475,,-0.03802326900971997,-0.03876501676876089,-0.011230022562990424,-0.011167201241136016,-1.1167201241136016,-0.008813451031008763,0.045896051974818976,0.045896051974818976,
86,2000-05-05,0.9893969893455504,1.0245540142059326,0.9885600209236144,1.010045051574707,0.8539453148841858,284076800,1.111588567495346,,0.022022116926500468,0.02178313237563169,0.010553109812641265,0.010608990273890395,1.0608990273890395,-0.007416004410950818,0.04617666543172163,0.04617666543172163,
87,2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.9832590222358704,0.8312990069389343,184900800,1.103087834517161,,-0.02651963820532166,-0.02687762715745634,-0.016324517344815076,-0.016191994515218577,-1.6191994515218577,-0.007686894287911574,0.046269197784203284,0.046269197784203284,
88,2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.9414060115814208,0.7959144115447998,327140800,1.0929315686225891,,-0.04256560042467594,-0.043498072467276536,-0.05982258981209161,-0.0580683729712812,-5.80683729712812,-0.009346487129496376,0.046641992597199325,0.046641992597199325,
89,2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.8867189884185791,0.7496790885925293,535091200,1.0810826023419697,,-0.05809079450318755,-0.059846393874006254,-0.11966898368609787,-0.11278592955305966,-11.278592955305966,-0.011236716009676783,0.047522522430319646,0.047522522430319646,
90,2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.9179689884185792,0.7760993242263794,499744000,1.0712239702542623,,0.03524228127304796,0.03463548750948768,-0.08503349617661018,-0.08151848173296272,-8.151848173296273,-0.009309608169879264,0.04818912900928307,0.04818912900928307,
91,2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.9609379768371582,0.8124275207519531,306913600,1.0658296346664429,,0.04680875820500585,0.04574625828482781,-0.03928723789178237,-0.038525502428634395,-3.8525502428634395,-0.00518808389522954,0.047401637868746384,0.047401637868746384,
92,2000-05-15,0.9648439884185792,0.9648439884185792,0.8939729928970337,0.9017860293388368,0.7624174952507019,678932800,1.0554687678813934,,-0.061556467664036774,-0.06353259276151707,-0.10281983065329944,-0.09771047624818208,-9.771047624818207,-0.009871824763638655,0.045921585345310836,0.045921585345310836,
93,2000-05-16,0.9331750273704528,0.9737719893455504,0.9174110293388368,0.943638026714325,0.7978013157844543,440451200,1.047247036298116,,0.046410119489401325,0.045365372439900825,-0.05745445821339862,-0.055835111636825197,-5.58351116368252,-0.007740319529880441,0.046975411019174525,0.046975411019174525,
94,2000-05-17,0.9252229928970336,0.9257810115814208,0.8962050080299377,0.9051340222358704,0.76524817943573,398092800,1.0395275374253592,,-0.04080378639733562,-0.041659622730059576,-0.0991140809434582,-0.09436061406546048,-9.436061406546049,-0.007593942927097633,0.0468586142478979,0.0468586142478979,
95,2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.8995540142059326,0.7605304718017578,373777600,1.0307105720043181,,-0.006164841772441587,-0.0061839228712052595,-0.10529800381466345,-0.09994373758263808,-9.994373758263809,-0.00859242099690335,0.04648489496509699,0.04648489496509699,
96,2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.8392860293388367,0.7095766663551331,740667200,1.0214285731315613,,-0.06699762761916706,-0.06934753539329615,-0.1746455392079596,-0.16024537188837573,-16.024537188837574,-0.009550595571460818,0.047453616944247094,0.047453616944247094,
97,2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.803013026714325,0.6789093613624573,755507200,1.0089843730131784,,-0.043218880520490055,-0.0441806289659297,-0.2188261681738893,-0.19653862682726064,-19.653862682726064,-0.012726381385985287,0.046432211897202647,0.046432211897202647,
98,2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.7661830186843872,0.6477715969085693,517585600,0.9973214407761891,,-0.045864770314666625,-0.046949867385190226,-0.2657760355590795,-0.23338919816453496,-23.338919816453497,-0.012538289309081654,0.046276316512642704,0.046276316512642704,
99,2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.7829239964485168,0.6619253158569336,678462400,0.987872040271759,1.023851832151413,0.02184984182092098,0.021614555175626413,-0.24416148038345312,-0.21663887340622068,-21.663887340622068,-0.010300459398386077,0.04624961924361581,0.04624961924361581,
100,2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.7791569828987122,0.6587403416633606,406750400,0.9813290735085806,1.0216489821672439,-0.004811467737471986,-0.004823080111715764,-0.24898456049516887,-0.22040799019361634,-22.040799019361636,-0.007489408122921397,0.0437889744203683,0.0437889744203683,0.046466264168634745
101,2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.7712050080299377,0.6520172953605652,181148800,0.9731631398200988,1.020209242105484,-0.010205869989370453,-0.010258306962205931,-0.2592428674573748,-0.2283644048904523,-22.83644048904523,-0.009195150377539091,0.04282452090572164,0.04282452090572164,0.045663107114801677
102,2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.7818080186843872,0.6609818339347839,713059200,0.9659272730350494,1.018741612434387,0.013748627853876538,0.013654972911552618,-0.24558789454582217,-0.2177554742544866,-21.77554742544866,-0.00816764893498651,0.04299603195100345,0.04299603195100345,0.0456600573599968
103,2000-05-31,0.7756699919700623,0.814732015132904,0.7483260035514832,0.75,0.6340895891189575,433507200,0.9540597061316173,1.0177594727277757,-0.04068520394292341,-0.04153600347120085,-0.28712389801702304,-0.24958125231767814,-24.958125231767813,-0.012948546465752267,0.038022657789157234,0.038022657789157234,0.0449552244753412
